"deletion_rate"	"predictability_weight"	"Noun"	"Condition"	"SurprisalLogLikRatio"
"466"	0.2	0	"accusation"	"u"	-10.9768066525459
"467"	0.2	0	"admission"	"g"	-12.879287481308
"468"	0.2	0	"admission"	"u"	-10.0879135847091
"469"	0.2	0	"allegation"	"g"	-12.6303306221962
"470"	0.2	0	"allegation"	"u"	-9.26798195838929
"471"	0.2	0	"announcement"	"g"	-13.5006803274155
"472"	0.2	0	"announcement"	"u"	-9.46563155651092
"473"	0.2	0	"assertion"	"g"	-14.0432608127594
"474"	0.2	0	"assertion"	"u"	-9.54276175498962
"475"	0.2	0	"assessment"	"g"	-14.9064381718636
"476"	0.2	0	"assessment"	"u"	-9.61231167316437
"477"	0.2	0	"assumption"	"g"	-13.4586310982704
"478"	0.2	0	"assumption"	"u"	-9.5267308473587
"479"	0.2	0	"assurance"	"g"	-13.8695778548717
"480"	0.2	0	"assurance"	"u"	-9.97363020181657
"481"	0.2	0	"belief"	"g"	-13.4062297046185
"482"	0.2	0	"belief"	"u"	-9.95017273426055
"483"	0.2	0	"certainty"	"g"	-11.6421608030796
"484"	0.2	0	"certainty"	"u"	-8.96527857780456
"485"	0.2	0	"claim"	"g"	-12.9884632229805
"486"	0.2	0	"claim"	"u"	-10.4014737725258
"487"	0.2	0	"complaint"	"g"	-13.6771111488342
"488"	0.2	0	"complaint"	"u"	-9.72095711231233
"489"	0.2	0	"concern"	"g"	-13.2505820393562
"490"	0.2	0	"concern"	"u"	-9.59545410871506
"491"	0.2	0	"conclusion"	"g"	-14.3126147687435
"492"	0.2	0	"conclusion"	"u"	-9.91454656124115
"493"	0.2	0	"confirmation"	"g"	-13.0710434317589
"494"	0.2	0	"confirmation"	"u"	-9.48533118963242
"495"	0.2	0	"conjecture"	"g"	-13.0595822632313
"496"	0.2	0	"conjecture"	"u"	-9.89198346138
"497"	0.2	0	"contention"	"g"	-13.6013868451119
"498"	0.2	0	"contention"	"u"	-9.30837900638582
"499"	0.2	0	"conviction"	"g"	-13.7259911596775
"500"	0.2	0	"conviction"	"u"	-10.0518764972687
"501"	0.2	0	"declaration"	"g"	-13.193163305521
"502"	0.2	0	"declaration"	"u"	-9.14452118873596
"503"	0.2	0	"disclosure"	"g"	-14.1649697124958
"504"	0.2	0	"disclosure"	"u"	-10.6135197997093
"505"	0.2	0	"evidence"	"g"	-12.6073873043061
"506"	0.2	0	"evidence"	"u"	-10.4526006698608
"507"	0.2	0	"fact"	"g"	-14.6293118596077
"508"	0.2	0	"fact"	"u"	-9.30342717170715
"509"	0.2	0	"feeling"	"g"	-13.4910809397698
"510"	0.2	0	"feeling"	"u"	-8.43826754093171
"511"	0.2	0	"finding"	"g"	-13.063729584217
"512"	0.2	0	"finding"	"u"	-9.19185371398926
"513"	0.2	0	"guess"	"g"	-12.1942799687386
"514"	0.2	0	"guess"	"u"	-8.44692898988725
"515"	0.2	0	"idea"	"g"	-14.0009624361992
"516"	0.2	0	"idea"	"u"	-9.38658137321472
"517"	0.2	0	"impression"	"g"	-13.8407239913941
"518"	0.2	0	"impression"	"u"	-9.5596932888031
"519"	0.2	0	"indication"	"g"	-12.544692248106
"520"	0.2	0	"indication"	"u"	-9.82027013301849
"521"	0.2	0	"information"	"g"	-14.2182177007199
"522"	0.2	0	"information"	"u"	-10.4987664341927
"523"	0.2	0	"insinuation"	"g"	-11.9192135334015
"524"	0.2	0	"insinuation"	"u"	-8.82642890214918
"525"	0.2	0	"intuition"	"g"	-14.3979847431183
"526"	0.2	0	"intuition"	"u"	-9.43122608661652
"527"	0.2	0	"message"	"g"	-14.025719165802
"528"	0.2	0	"message"	"u"	-10.2322031378746
"529"	0.2	0	"myth"	"g"	-12.5344292521477
"530"	0.2	0	"myth"	"u"	-9.3778861284256
"531"	0.2	0	"news"	"g"	-12.4916501045227
"532"	0.2	0	"news"	"u"	-8.93554408550263
"533"	0.2	0	"notion"	"g"	-13.6167919635773
"534"	0.2	0	"notion"	"u"	-9.85257215499878
"535"	0.2	0	"observation"	"g"	-13.626359462738
"536"	0.2	0	"observation"	"u"	-9.59215815067292
"537"	0.2	0	"opinion"	"g"	-13.2116881906986
"538"	0.2	0	"opinion"	"u"	-9.740647149086
"539"	0.2	0	"perception"	"g"	-14.3012242019177
"540"	0.2	0	"perception"	"u"	-10.5740728497505
"541"	0.2	0	"prediction"	"g"	-14.4863400757313
"542"	0.2	0	"prediction"	"u"	-10.2110723972321
"543"	0.2	0	"presumption"	"g"	-13.4438315629959
"544"	0.2	0	"presumption"	"u"	-9.71069843769073
"545"	0.2	0	"proof"	"g"	-14.0228147208691
"546"	0.2	0	"proof"	"u"	-9.92141349315643
"547"	0.2	0	"realization"	"g"	-12.9873314499855
"548"	0.2	0	"realization"	"u"	-10.212801527977
"549"	0.2	0	"recognition"	"g"	-12.6329081952572
"550"	0.2	0	"recognition"	"u"	-9.14808685779572
"551"	0.2	0	"remark"	"g"	-12.6305906772613
"552"	0.2	0	"remark"	"u"	-9.39185173511505
"553"	0.2	0	"reminder"	"g"	-13.1898409128189
"554"	0.2	0	"reminder"	"u"	-9.56629152297973
"555"	0.2	0	"report"	"g"	-12.39347037673
"556"	0.2	0	"report"	"u"	-9.33409900665282
"557"	0.2	0	"revelation"	"g"	-13.3588947057724
"558"	0.2	0	"revelation"	"u"	-10.2919080972672
"559"	0.2	0	"rumor"	"g"	-13.1751256585121
"560"	0.2	0	"rumor"	"u"	-9.79880125522613
"561"	0.2	0	"sense"	"g"	-12.6967350840569
"562"	0.2	0	"sense"	"u"	-9.23612864017487
"563"	0.2	0	"speculation"	"g"	-11.4523173868657
"564"	0.2	0	"speculation"	"u"	-8.7456254482269
"565"	0.2	0	"statement"	"g"	-12.5420980453491
"566"	0.2	0	"statement"	"u"	-10.0706876635551
"567"	0.2	0	"story"	"g"	-12.5440342724324
"568"	0.2	0	"story"	"u"	-9.25514240264894
"569"	0.2	0	"suggestion"	"g"	-13.3703393638134
"570"	0.2	0	"suggestion"	"u"	-9.41554040908813
"571"	0.2	0	"suspicion"	"g"	-12.0347988009453
"572"	0.2	0	"suspicion"	"u"	-9.41983867883682
"573"	0.2	0	"thought"	"g"	-12.6388387084008
"574"	0.2	0	"thought"	"u"	-10.0189249634743
"575"	0.2	0	"truth"	"g"	-13.4673856198787
"576"	0.2	0	"truth"	"u"	-10.0799779415131
"577"	0.2	0	"understanding"	"g"	-14.0141580998898
"578"	0.2	0	"understanding"	"u"	-9.05900795459747
"579"	0.2	0	"view"	"g"	-12.710567176342
"580"	0.2	0	"view"	"u"	-9.71953643560409
"581"	0.2	0.25	"accusation"	"g"	-14.4369867563248
"582"	0.2	0.25	"accusation"	"u"	-11.122364282608
"583"	0.2	0.25	"admission"	"g"	-14.754694378376
"584"	0.2	0.25	"admission"	"u"	-10.7784818887711
"585"	0.2	0.25	"allegation"	"g"	-13.4187523365021
"586"	0.2	0.25	"allegation"	"u"	-9.89828610420227
"587"	0.2	0.25	"announcement"	"g"	-14.9598282337189
"588"	0.2	0.25	"announcement"	"u"	-9.61968874931335
"589"	0.2	0.25	"assertion"	"g"	-14.8296232223511
"590"	0.2	0.25	"assertion"	"u"	-9.92843971252442
"591"	0.2	0.25	"assessment"	"g"	-15.3088935852051
"592"	0.2	0.25	"assessment"	"u"	-10.6387890100479
"593"	0.2	0.25	"assumption"	"g"	-14.7564383029938
"594"	0.2	0.25	"assumption"	"u"	-10.4157296657562
"595"	0.2	0.25	"assurance"	"g"	-14.8752790212631
"596"	0.2	0.25	"assurance"	"u"	-9.8262387752533
"597"	0.2	0.25	"belief"	"g"	-14.3275576114655
"598"	0.2	0.25	"belief"	"u"	-10.1657379627228
"599"	0.2	0.25	"certainty"	"g"	-13.517675447464
"600"	0.2	0.25	"certainty"	"u"	-10.0207379817963
"601"	0.2	0.25	"claim"	"g"	-13.9069325089455
"602"	0.2	0.25	"claim"	"u"	-10.6222622394562
"603"	0.2	0.25	"complaint"	"g"	-14.5099962115288
"604"	0.2	0.25	"complaint"	"u"	-10.6418548107147
"605"	0.2	0.25	"concern"	"g"	-14.0298290729523
"606"	0.2	0.25	"concern"	"u"	-9.84024438858032
"607"	0.2	0.25	"conclusion"	"g"	-14.8673996806145
"608"	0.2	0.25	"conclusion"	"u"	-10.2624037504196
"609"	0.2	0.25	"confirmation"	"g"	-14.0299970030785
"610"	0.2	0.25	"confirmation"	"u"	-9.82453701496124
"611"	0.2	0.25	"conjecture"	"g"	-14.1493639111519
"612"	0.2	0.25	"conjecture"	"u"	-10.047257399559
"613"	0.2	0.25	"contention"	"g"	-14.2033285856247
"614"	0.2	0.25	"contention"	"u"	-10.0944391727447
"615"	0.2	0.25	"conviction"	"g"	-14.8552297353744
"616"	0.2	0.25	"conviction"	"u"	-10.7368542909622
"617"	0.2	0.25	"declaration"	"g"	-14.3450103521347
"618"	0.2	0.25	"declaration"	"u"	-9.58984665870666
"619"	0.2	0.25	"disclosure"	"g"	-15.4684064865112
"620"	0.2	0.25	"disclosure"	"u"	-10.6870168447495
"621"	0.2	0.25	"evidence"	"g"	-13.0672093629837
"622"	0.2	0.25	"evidence"	"u"	-11.0191240549088
"623"	0.2	0.25	"fact"	"g"	-15.5783375382423
"624"	0.2	0.25	"fact"	"u"	-9.43566889762878
"625"	0.2	0.25	"feeling"	"g"	-14.6782190203667
"626"	0.2	0.25	"feeling"	"u"	-9.05072302818299
"627"	0.2	0.25	"finding"	"g"	-14.4198275566101
"628"	0.2	0.25	"finding"	"u"	-9.59346132278442
"629"	0.2	0.25	"guess"	"g"	-13.7305225491524
"630"	0.2	0.25	"guess"	"u"	-8.89874215126037
"631"	0.2	0.25	"idea"	"g"	-14.1658248782158
"632"	0.2	0.25	"idea"	"u"	-9.89758434295654
"633"	0.2	0.25	"impression"	"g"	-14.7244434118271
"634"	0.2	0.25	"impression"	"u"	-10.1215047121048
"635"	0.2	0.25	"indication"	"g"	-14.2439353346824
"636"	0.2	0.25	"indication"	"u"	-10.1304092884064
"637"	0.2	0.25	"information"	"g"	-14.6188009738922
"638"	0.2	0.25	"information"	"u"	-10.5424908638
"639"	0.2	0.25	"insinuation"	"g"	-12.9808631300926
"640"	0.2	0.25	"insinuation"	"u"	-9.35575919151306
"641"	0.2	0.25	"intuition"	"g"	-14.2496818304062
"642"	0.2	0.25	"intuition"	"u"	-9.76075179576874
"643"	0.2	0.25	"message"	"g"	-14.9356925368309
"644"	0.2	0.25	"message"	"u"	-10.3301697254181
"645"	0.2	0.25	"myth"	"g"	-13.8233205914497
"646"	0.2	0.25	"myth"	"u"	-10.0702240943909
"647"	0.2	0.25	"news"	"g"	-14.1642928242683
"648"	0.2	0.25	"news"	"u"	-9.31083669662474
"649"	0.2	0.25	"notion"	"g"	-14.7788095355034
"650"	0.2	0.25	"notion"	"u"	-10.615231180191
"651"	0.2	0.25	"observation"	"g"	-13.9813580513
"652"	0.2	0.25	"observation"	"u"	-9.41165649890899
"653"	0.2	0.25	"opinion"	"g"	-14.6304037690163
"654"	0.2	0.25	"opinion"	"u"	-10.8745229244232
"655"	0.2	0.25	"perception"	"g"	-14.4610623240471
"656"	0.2	0.25	"perception"	"u"	-11.0299796819687
"657"	0.2	0.25	"prediction"	"g"	-15.6332213044167
"658"	0.2	0.25	"prediction"	"u"	-10.4289772748947
"659"	0.2	0.25	"presumption"	"g"	-14.3469151377678
"660"	0.2	0.25	"presumption"	"u"	-10.3133858203888
"661"	0.2	0.25	"proof"	"g"	-15.0497158408165
"662"	0.2	0.25	"proof"	"u"	-10.6429574966431
"663"	0.2	0.25	"realization"	"g"	-13.6074425935745
"664"	0.2	0.25	"realization"	"u"	-10.2379933357239
"665"	0.2	0.25	"recognition"	"g"	-13.9672901630402
"666"	0.2	0.25	"recognition"	"u"	-10.3022012472153
"667"	0.2	0.25	"remark"	"g"	-13.6030580878258
"668"	0.2	0.25	"remark"	"u"	-9.979013133049
"669"	0.2	0.25	"reminder"	"g"	-14.5760562300682
"670"	0.2	0.25	"reminder"	"u"	-9.88708946704864
"671"	0.2	0.25	"report"	"g"	-13.6350480914116
"672"	0.2	0.25	"report"	"u"	-9.15153331756592
"673"	0.2	0.25	"revelation"	"g"	-13.7955536723137
"674"	0.2	0.25	"revelation"	"u"	-10.1314699649811
"675"	0.2	0.25	"rumor"	"g"	-13.3683613538742
"676"	0.2	0.25	"rumor"	"u"	-9.77090997695923
"677"	0.2	0.25	"sense"	"g"	-13.9870859622956
"678"	0.2	0.25	"sense"	"u"	-9.62065367698669
"679"	0.2	0.25	"speculation"	"g"	-12.9051797628403
"680"	0.2	0.25	"speculation"	"u"	-9.38083176612854
"681"	0.2	0.25	"statement"	"g"	-14.3844330906868
"682"	0.2	0.25	"statement"	"u"	-10.2078638792038
"683"	0.2	0.25	"story"	"g"	-14.2359309196472
"684"	0.2	0.25	"story"	"u"	-9.34416496753692
"685"	0.2	0.25	"suggestion"	"g"	-14.168300652504
"686"	0.2	0.25	"suggestion"	"u"	-9.97456512451172
"687"	0.2	0.25	"suspicion"	"g"	-12.4655572772026
"688"	0.2	0.25	"suspicion"	"u"	-9.39859242439271
"689"	0.2	0.25	"thought"	"g"	-13.6428050160408
"690"	0.2	0.25	"thought"	"u"	-10.2284905910492
"691"	0.2	0.25	"truth"	"g"	-14.3248914480209
"692"	0.2	0.25	"truth"	"u"	-10.4715973854065
"693"	0.2	0.25	"understanding"	"g"	-14.9094310283661
"694"	0.2	0.25	"understanding"	"u"	-9.80472693443298
"695"	0.2	0.25	"view"	"g"	-14.3514480948448
"696"	0.2	0.25	"view"	"u"	-10.5344522237778
"697"	0.2	0.5	"accusation"	"g"	-15.0396337509156
"698"	0.2	0.5	"accusation"	"u"	-11.6029824733734
"699"	0.2	0.5	"admission"	"g"	-15.4811007380486
"700"	0.2	0.5	"admission"	"u"	-11.4585574388504
"701"	0.2	0.5	"allegation"	"g"	-14.4251461625099
"702"	0.2	0.5	"allegation"	"u"	-10.616144490242
"703"	0.2	0.5	"announcement"	"g"	-15.7184736728668
"704"	0.2	0.5	"announcement"	"u"	-9.94816274642944
"705"	0.2	0.5	"assertion"	"g"	-16.0011155605316
"706"	0.2	0.5	"assertion"	"u"	-9.91252751350404
"707"	0.2	0.5	"assessment"	"g"	-16.9901846051217
"708"	0.2	0.5	"assessment"	"u"	-10.7602738857269
"709"	0.2	0.5	"assumption"	"g"	-16.0174530148506
"710"	0.2	0.5	"assumption"	"u"	-10.6040193557739
"711"	0.2	0.5	"assurance"	"g"	-15.9901353120804
"712"	0.2	0.5	"assurance"	"u"	-10.1135122299194
"713"	0.2	0.5	"belief"	"g"	-15.5179345607758
"714"	0.2	0.5	"belief"	"u"	-10.6417314529419
"715"	0.2	0.5	"certainty"	"g"	-13.7224407196045
"716"	0.2	0.5	"certainty"	"u"	-9.61201257705689
"717"	0.2	0.5	"claim"	"g"	-14.592514038086
"718"	0.2	0.5	"claim"	"u"	-10.8401067972183
"719"	0.2	0.5	"complaint"	"g"	-15.6545642614365
"720"	0.2	0.5	"complaint"	"u"	-11.1946800470352
"721"	0.2	0.5	"concern"	"g"	-15.2232165336609
"722"	0.2	0.5	"concern"	"u"	-10.5440337181091
"723"	0.2	0.5	"conclusion"	"g"	-15.811065018177
"724"	0.2	0.5	"conclusion"	"u"	-10.4625366449356
"725"	0.2	0.5	"confirmation"	"g"	-14.9516850113869
"726"	0.2	0.5	"confirmation"	"u"	-10.2791234970093
"727"	0.2	0.5	"conjecture"	"g"	-15.8284752964974
"728"	0.2	0.5	"conjecture"	"u"	-10.5923830986023
"729"	0.2	0.5	"contention"	"g"	-15.9153245091438
"730"	0.2	0.5	"contention"	"u"	-10.384898853302
"731"	0.2	0.5	"conviction"	"g"	-15.8144578933716
"732"	0.2	0.5	"conviction"	"u"	-10.9116702795029
"733"	0.2	0.5	"declaration"	"g"	-15.1836454868316
"734"	0.2	0.5	"declaration"	"u"	-10.1452075958252
"735"	0.2	0.5	"disclosure"	"g"	-15.0807076096534
"736"	0.2	0.5	"disclosure"	"u"	-10.7334950685501
"737"	0.2	0.5	"evidence"	"g"	-14.7766773700714
"738"	0.2	0.5	"evidence"	"u"	-11.8175811290741
"739"	0.2	0.5	"fact"	"g"	-16.0389168858528
"740"	0.2	0.5	"fact"	"u"	-9.73737187385559
"741"	0.2	0.5	"feeling"	"g"	-15.6732228398323
"742"	0.2	0.5	"feeling"	"u"	-9.34633870124817
"743"	0.2	0.5	"finding"	"g"	-15.5332126617431
"744"	0.2	0.5	"finding"	"u"	-9.9005934715271
"745"	0.2	0.5	"guess"	"g"	-14.0460089445114
"746"	0.2	0.5	"guess"	"u"	-9.08180923461914
"747"	0.2	0.5	"idea"	"g"	-15.2571833729744
"748"	0.2	0.5	"idea"	"u"	-10.2577583312988
"749"	0.2	0.5	"impression"	"g"	-15.8480454087258
"750"	0.2	0.5	"impression"	"u"	-10.424796295166
"751"	0.2	0.5	"indication"	"g"	-15.2593989372254
"752"	0.2	0.5	"indication"	"u"	-10.2382695198059
"753"	0.2	0.5	"information"	"g"	-15.2923907041549
"754"	0.2	0.5	"information"	"u"	-11.0366024494171
"755"	0.2	0.5	"insinuation"	"g"	-13.6569989919662
"756"	0.2	0.5	"insinuation"	"u"	-9.68131895065307
"757"	0.2	0.5	"intuition"	"g"	-15.9058133363724
"758"	0.2	0.5	"intuition"	"u"	-10.2722374916077
"759"	0.2	0.5	"message"	"g"	-15.7589808702469
"760"	0.2	0.5	"message"	"u"	-10.9288098335266
"761"	0.2	0.5	"myth"	"g"	-15.2701777219772
"762"	0.2	0.5	"myth"	"u"	-10.5683738708496
"763"	0.2	0.5	"news"	"g"	-15.5065222978592
"764"	0.2	0.5	"news"	"u"	-9.6106252193451
"765"	0.2	0.5	"notion"	"g"	-16.0088443756103
"766"	0.2	0.5	"notion"	"u"	-11.0053681850433
"767"	0.2	0.5	"observation"	"g"	-14.87979388237
"768"	0.2	0.5	"observation"	"u"	-9.73435945510865
"769"	0.2	0.5	"opinion"	"g"	-15.5650767087937
"770"	0.2	0.5	"opinion"	"u"	-10.9707129716873
"771"	0.2	0.5	"perception"	"g"	-15.6821583509445
"772"	0.2	0.5	"perception"	"u"	-11.2824409723282
"773"	0.2	0.5	"prediction"	"g"	-16.5515738725662
"774"	0.2	0.5	"prediction"	"u"	-10.8080963611603
"775"	0.2	0.5	"presumption"	"g"	-16.011888563633
"776"	0.2	0.5	"presumption"	"u"	-10.6572479724884
"777"	0.2	0.5	"proof"	"g"	-16.5260690450668
"778"	0.2	0.5	"proof"	"u"	-10.8688251495361
"779"	0.2	0.5	"realization"	"g"	-14.7644031643868
"780"	0.2	0.5	"realization"	"u"	-10.7018374919891
"781"	0.2	0.5	"recognition"	"g"	-15.2109816670417
"782"	0.2	0.5	"recognition"	"u"	-10.5918340206146
"783"	0.2	0.5	"remark"	"g"	-14.3924213051796
"784"	0.2	0.5	"remark"	"u"	-10.2913078784943
"785"	0.2	0.5	"reminder"	"g"	-15.2395560741424
"786"	0.2	0.5	"reminder"	"u"	-10.1610404968262
"787"	0.2	0.5	"report"	"g"	-14.8019413948059
"788"	0.2	0.5	"report"	"u"	-9.85865671634674
"789"	0.2	0.5	"revelation"	"g"	-15.1154447197914
"790"	0.2	0.5	"revelation"	"u"	-10.5979630470276
"791"	0.2	0.5	"rumor"	"g"	-14.2327604293823
"792"	0.2	0.5	"rumor"	"u"	-10.2533649921417
"793"	0.2	0.5	"sense"	"g"	-15.0454869270325
"794"	0.2	0.5	"sense"	"u"	-9.95789165496827
"795"	0.2	0.5	"speculation"	"g"	-13.8294163346291
"796"	0.2	0.5	"speculation"	"u"	-10.0334562778473
"797"	0.2	0.5	"statement"	"g"	-15.6846303939819
"798"	0.2	0.5	"statement"	"u"	-10.7050659179687
"799"	0.2	0.5	"story"	"g"	-15.4383989572525
"800"	0.2	0.5	"story"	"u"	-9.94652624130249
"801"	0.2	0.5	"suggestion"	"g"	-15.3645280599594
"802"	0.2	0.5	"suggestion"	"u"	-10.2238924026489
"803"	0.2	0.5	"suspicion"	"g"	-13.7731657624245
"804"	0.2	0.5	"suspicion"	"u"	-9.7564739704132
"805"	0.2	0.5	"thought"	"g"	-13.9939987659454
"806"	0.2	0.5	"thought"	"u"	-10.7506060123444
"807"	0.2	0.5	"truth"	"g"	-15.2277739644051
"808"	0.2	0.5	"truth"	"u"	-10.6442754983902
"809"	0.2	0.5	"understanding"	"g"	-15.7737530469895
"810"	0.2	0.5	"understanding"	"u"	-10.1749596118927
"811"	0.2	0.5	"view"	"g"	-15.3707719445229
"812"	0.2	0.5	"view"	"u"	-10.9193832397461
"813"	0.2	0.75	"accusation"	"g"	-19.6688891649246
"814"	0.2	0.75	"accusation"	"u"	-12.0474487066269
"815"	0.2	0.75	"admission"	"g"	-19.8693627119064
"816"	0.2	0.75	"admission"	"u"	-12.7483753681183
"817"	0.2	0.75	"allegation"	"g"	-18.3878076076508
"818"	0.2	0.75	"allegation"	"u"	-11.4477152347565
"819"	0.2	0.75	"announcement"	"g"	-20.3732770085335
"820"	0.2	0.75	"announcement"	"u"	-10.8602082252502
"821"	0.2	0.75	"assertion"	"g"	-20.4334328174591
"822"	0.2	0.75	"assertion"	"u"	-11.9797695398331
"823"	0.2	0.75	"assessment"	"g"	-17.4761046171188
"824"	0.2	0.75	"assessment"	"u"	-11.9509138584137
"825"	0.2	0.75	"assumption"	"g"	-19.1575839519501
"826"	0.2	0.75	"assumption"	"u"	-11.2884158611298
"827"	0.2	0.75	"assurance"	"g"	-19.4938155412674
"828"	0.2	0.75	"assurance"	"u"	-11.5850576877594
"829"	0.2	0.75	"belief"	"g"	-19.4678716063499
"830"	0.2	0.75	"belief"	"u"	-11.3080985069275
"831"	0.2	0.75	"certainty"	"g"	-17.932639837265
"832"	0.2	0.75	"certainty"	"u"	-11.4841079235077
"833"	0.2	0.75	"claim"	"g"	-18.5810348987579
"834"	0.2	0.75	"claim"	"u"	-11.7286469459534
"835"	0.2	0.75	"complaint"	"g"	-19.6391813755035
"836"	0.2	0.75	"complaint"	"u"	-12.0732075691223
"837"	0.2	0.75	"concern"	"g"	-20.1957755088806
"838"	0.2	0.75	"concern"	"u"	-11.7703439712525
"839"	0.2	0.75	"conclusion"	"g"	-18.9523786306381
"840"	0.2	0.75	"conclusion"	"u"	-11.156482052803
"841"	0.2	0.75	"confirmation"	"g"	-19.8784351348877
"842"	0.2	0.75	"confirmation"	"u"	-12.1820241928101
"843"	0.2	0.75	"conjecture"	"g"	-19.613606095314
"844"	0.2	0.75	"conjecture"	"u"	-11.5763872385025
"845"	0.2	0.75	"contention"	"g"	-19.523117184639
"846"	0.2	0.75	"contention"	"u"	-11.6538576602936
"847"	0.2	0.75	"conviction"	"g"	-20.26847833395
"848"	0.2	0.75	"conviction"	"u"	-12.0015668392181
"849"	0.2	0.75	"declaration"	"g"	-19.7911759614944
"850"	0.2	0.75	"declaration"	"u"	-11.5706517219544
"851"	0.2	0.75	"disclosure"	"g"	-18.3186950683594
"852"	0.2	0.75	"disclosure"	"u"	-12.3168649196625
"853"	0.2	0.75	"evidence"	"g"	-17.8383836746216
"854"	0.2	0.75	"evidence"	"u"	-11.5572361469269
"855"	0.2	0.75	"fact"	"g"	-19.897683262825
"856"	0.2	0.75	"fact"	"u"	-11.1903335571289
"857"	0.2	0.75	"feeling"	"g"	-19.1842587590218
"858"	0.2	0.75	"feeling"	"u"	-11.2003892183304
"859"	0.2	0.75	"finding"	"g"	-18.4876211881638
"860"	0.2	0.75	"finding"	"u"	-11.908683013916
"861"	0.2	0.75	"guess"	"g"	-16.6823847293854
"862"	0.2	0.75	"guess"	"u"	-11.1273554086685
"863"	0.2	0.75	"idea"	"g"	-20.4048917293548
"864"	0.2	0.75	"idea"	"u"	-11.9171068191529
"865"	0.2	0.75	"impression"	"g"	-19.0140505433083
"866"	0.2	0.75	"impression"	"u"	-11.2673215389252
"867"	0.2	0.75	"indication"	"g"	-19.280854344368
"868"	0.2	0.75	"indication"	"u"	-10.8520864963532
"869"	0.2	0.75	"information"	"g"	-18.763143658638
"870"	0.2	0.75	"information"	"u"	-12.2407898426056
"871"	0.2	0.75	"insinuation"	"g"	-16.178385078907
"872"	0.2	0.75	"insinuation"	"u"	-11.5812506198883
"873"	0.2	0.75	"intuition"	"g"	-18.7945644855499
"874"	0.2	0.75	"intuition"	"u"	-12.0679740428924
"875"	0.2	0.75	"message"	"g"	-18.786718249321
"876"	0.2	0.75	"message"	"u"	-11.6001820087433
"877"	0.2	0.75	"myth"	"g"	-18.2645924091339
"878"	0.2	0.75	"myth"	"u"	-11.258700799942
"879"	0.2	0.75	"news"	"g"	-18.1126523017883
"880"	0.2	0.75	"news"	"u"	-11.3343343257904
"881"	0.2	0.75	"notion"	"g"	-20.636648774147
"882"	0.2	0.75	"notion"	"u"	-11.7979654788971
"883"	0.2	0.75	"observation"	"g"	-19.1705188751221
"884"	0.2	0.75	"observation"	"u"	-11.6882698059082
"885"	0.2	0.75	"opinion"	"g"	-20.3846215605736
"886"	0.2	0.75	"opinion"	"u"	-11.6577565193176
"887"	0.2	0.75	"perception"	"g"	-20.6544134616852
"888"	0.2	0.75	"perception"	"u"	-12.327094745636
"889"	0.2	0.75	"prediction"	"g"	-19.3199015855789
"890"	0.2	0.75	"prediction"	"u"	-12.2428130626678
"891"	0.2	0.75	"presumption"	"g"	-18.8190778493881
"892"	0.2	0.75	"presumption"	"u"	-11.1847183227539
"893"	0.2	0.75	"proof"	"g"	-18.9504606723785
"894"	0.2	0.75	"proof"	"u"	-11.0917412757873
"895"	0.2	0.75	"realization"	"g"	-19.4999818205834
"896"	0.2	0.75	"realization"	"u"	-11.6959006309509
"897"	0.2	0.75	"recognition"	"g"	-19.7335156202316
"898"	0.2	0.75	"recognition"	"u"	-11.6752290248871
"899"	0.2	0.75	"remark"	"g"	-17.8717570900917
"900"	0.2	0.75	"remark"	"u"	-11.7197371244431
"901"	0.2	0.75	"reminder"	"g"	-18.6220918297768
"902"	0.2	0.75	"reminder"	"u"	-11.0626761436462
"903"	0.2	0.75	"report"	"g"	-17.7542015314102
"904"	0.2	0.75	"report"	"u"	-12.0766613006592
"905"	0.2	0.75	"revelation"	"g"	-18.4396538734436
"906"	0.2	0.75	"revelation"	"u"	-11.3791496276856
"907"	0.2	0.75	"rumor"	"g"	-19.0892888307571
"908"	0.2	0.75	"rumor"	"u"	-11.913677406311
"909"	0.2	0.75	"sense"	"g"	-18.7509318590164
"910"	0.2	0.75	"sense"	"u"	-11.2027678012848
"911"	0.2	0.75	"speculation"	"g"	-20.17984354496
"912"	0.2	0.75	"speculation"	"u"	-11.2368568897247
"913"	0.2	0.75	"statement"	"g"	-19.7803082466126
"914"	0.2	0.75	"statement"	"u"	-11.7811743736267
"915"	0.2	0.75	"story"	"g"	-17.4888358712196
"916"	0.2	0.75	"story"	"u"	-12.0313386440277
"917"	0.2	0.75	"suggestion"	"g"	-20.4974089860916
"918"	0.2	0.75	"suggestion"	"u"	-11.921608877182
"919"	0.2	0.75	"suspicion"	"g"	-18.534472823143
"920"	0.2	0.75	"suspicion"	"u"	-11.2158295631409
"921"	0.2	0.75	"thought"	"g"	-17.1568455696106
"922"	0.2	0.75	"thought"	"u"	-11.7595560073853
"923"	0.2	0.75	"truth"	"g"	-18.8540968894958
"924"	0.2	0.75	"truth"	"u"	-11.6455587863923
"925"	0.2	0.75	"understanding"	"g"	-18.8895846009254
"926"	0.2	0.75	"understanding"	"u"	-11.6629684686661
"927"	0.2	0.75	"view"	"g"	-19.4400763511658
"928"	0.2	0.75	"view"	"u"	-11.8044188737869
"929"	0.2	1	"accusation"	"g"	-17.4593630532424
"930"	0.2	1	"accusation"	"u"	-11.7299757122993
"931"	0.2	1	"admission"	"g"	-17.5034188131491
